name,time,formula,pos,sentences,terms,se1,se2,se3,str1,str2,str3
reut2-003.sgm-83.txt,25,logEntropy,true,15,79,1,5,0,1.0,0.961195652376581,0.762912013572688,
reut2-003.sgm-846.txt,26,logEntropy,true,17,78,9,0,1,1.0,0.891216789027455,0.8532751127024466,
reut2-003.sgm-934.txt,28,logEntropy,true,20,59,7,2,9,1.0,0.795427761020654,0.7878942808781438,
reut2-003.sgm-990.txt,27,logEntropy,true,15,68,0,2,5,1.0,0.9089751275428485,0.8651095715890584,
reut2-004.sgm-222.txt,31,logEntropy,true,19,70,8,4,15,1.0,0.9142605813814613,0.8603343470646083,
reut2-004.sgm-314.txt,24,logEntropy,true,13,69,0,10,5,1.0,0.9930855224608471,0.8930243821187814,
reut2-004.sgm-372.txt,26,logEntropy,true,14,61,12,8,1,1.0,0.817391901250977,0.807522618012972,
reut2-004.sgm-551.txt,26,logEntropy,true,22,89,11,5,19,1.0,0.9818341863054825,0.975927384112837,
reut2-004.sgm-607.txt,28,logEntropy,true,18,78,1,6,2,1.0,0.9783395242720091,0.8890829482211644,
reut2-004.sgm-625.txt,28,logEntropy,true,16,75,6,12,10,1.0,0.9431777242622051,0.8904341412092901,
reut2-004.sgm-771.txt,25,logEntropy,true,15,55,11,10,2,1.0,0.8707170524792524,0.7710802775538831,
reut2-004.sgm-80.txt,30,logEntropy,true,27,83,5,22,17,1.0,0.9574271077563362,0.8660254037844354,
reut2-004.sgm-823.txt,24,logEntropy,true,16,77,14,8,13,1.0,0.8496147136565042,0.8421788529066482,
reut2-004.sgm-901.txt,26,logEntropy,true,18,82,2,1,9,1.0,0.8706246591735184,0.8600274382062204,
reut2-004.sgm-915.txt,25,logEntropy,true,17,65,7,0,12,1.0,0.866025403784438,0.8291561975888486,
reut2-004.sgm-988.txt,29,logEntropy,true,14,67,8,7,6,1.0,0.9673844738396633,0.8955115631282378,
reut2-005.sgm-168.txt,28,logEntropy,true,16,115,3,2,4,1.0,0.9880205207145171,0.9828045710619828,
reut2-005.sgm-233.txt,30,logEntropy,true,18,49,6,12,4,1.0,0.9999999999999999,0.9901497134526606,
reut2-005.sgm-301.txt,30,logEntropy,true,20,107,1,9,14,1.0,0.9577195083931693,0.87606971159777,
reut2-005.sgm-381.txt,23,logEntropy,true,18,63,7,10,0,1.0,0.8492380032859423,0.8413662126667291,
reut2-005.sgm-390.txt,24,logEntropy,true,20,74,0,11,2,1.0,0.8080169055905188,0.8074349752062613,
reut2-005.sgm-60.txt,26,logEntropy,true,15,29,5,8,0,1.0,0.99989901334126,0.9898336279089233,
reut2-005.sgm-701.txt,25,logEntropy,true,15,65,0,4,2,1.0,0.9412856082073984,0.9179065441646767,
reut2-005.sgm-710.txt,36,logEntropy,true,16,84,3,11,4,1.0,0.9989013102416034,0.9982646557955219,
reut2-005.sgm-751.txt,28,logEntropy,true,21,76,0,11,1,1.0,0.9584832490172871,0.9296845361331015,
reut2-005.sgm-768.txt,25,logEntropy,true,16,51,8,0,6,1.0,0.9578954214304558,0.9082419285350655,
reut2-005.sgm-785.txt,26,logEntropy,true,25,92,23,0,22,1.0,0.9526478514970285,0.9270553812238792,
reut2-005.sgm-826.txt,29,logEntropy,true,15,90,5,2,11,1.0,0.9527415372759164,0.905914600675471,
reut2-005.sgm-849.txt,25,logEntropy,true,21,85,12,15,4,1.0,0.9710740124462032,0.9663782655122735,
reut2-006.sgm-176.txt,28,logEntropy,true,21,85,0,4,18,1.0,0.9737311010361874,0.8910404819764305,
reut2-006.sgm-200.txt,26,logEntropy,true,15,54,11,10,13,1.0,0.9667232513023931,0.9543927370414209,
reut2-006.sgm-327.txt,28,logEntropy,true,17,79,1,0,12,1.0,0.9155714843293128,0.9070792531111025,
reut2-006.sgm-387.txt,28,logEntropy,true,20,83,18,7,1,1.0,0.8424119621790095,0.8302737515790398,
reut2-006.sgm-395.txt,26,logEntropy,true,15,83,8,9,1,1.0,0.9411028049560158,0.925572208899458,
reut2-006.sgm-718.txt,28,logEntropy,true,15,65,0,9,4,1.0,0.8959170746623754,0.8314035489299727,
reut2-006.sgm-866.txt,30,logEntropy,true,18,69,13,7,5,1.0,0.8951257204007018,0.8244314951881242,
reut2-006.sgm-890.txt,24,logEntropy,true,14,74,0,7,5,1.0,0.9083029712070602,0.8609422889720311,
reut2-006.sgm-927.txt,27,logEntropy,true,15,83,3,1,11,1.0,0.9340389577939379,0.9023673622006726,
reut2-006.sgm-958.txt,27,logEntropy,true,14,77,0,11,10,1.0,0.9752565583626286,0.9293971808204691,
reut2-007.sgm-32.txt,23,logEntropy,true,18,67,0,11,7,1.0,0.8794221318161817,0.8059512667860718,
reut2-007.sgm-42.txt,25,logEntropy,true,15,79,2,8,10,1.0,0.9249310663222938,0.8886390386334102,
reut2-007.sgm-709.txt,26,logEntropy,true,17,81,1,13,12,1.0,0.9745408156685286,0.9732104286016466,
reut2-007.sgm-732.txt,27,logEntropy,true,14,67,3,8,1,1.0,0.7992464743774479,0.7882725845236722,
reut2-007.sgm-74.txt,25,logEntropy,true,20,38,5,8,11,1.0,0.9102494682560764,0.8658145227183764,
reut2-007.sgm-916.txt,25,logEntropy,true,15,88,2,11,8,1.0,0.9999249545842883,0.894162842114801,
reut2-007.sgm-939.txt,28,logEntropy,true,16,78,5,9,8,1.0,0.8463858189828157,0.8192840482839387,
reut2-008.sgm-108.txt,24,logEntropy,true,20,75,2,10,8,1.0,0.9893118377921827,0.8598656617157547,
reut2-008.sgm-184.txt,22,logEntropy,true,15,58,8,5,11,1.0,0.9999999999999998,0.8705151269880388,
reut2-008.sgm-187.txt,25,logEntropy,true,20,75,2,10,8,1.0,0.9893118377921827,0.8598656617157547,
reut2-008.sgm-460.txt,27,logEntropy,true,17,81,14,13,7,1.0,0.9837257730672982,0.9626058514168593,
reut2-008.sgm-596.txt,25,logEntropy,true,30,79,3,23,2,1.0,0.9770056294172229,0.8954355139369871,
reut2-008.sgm-629.txt,29,logEntropy,true,17,89,3,11,15,1.0,0.8817707323605289,0.7312704506079675,
reut2-008.sgm-781.txt,23,logEntropy,true,13,52,2,5,0,1.0,0.9248412536292072,0.8997647706571694,
reut2-008.sgm-84.txt,29,logEntropy,true,14,85,1,3,7,1.0,0.9150239123431552,0.90927880103034,
reut2-008.sgm-881.txt,27,logEntropy,true,22,57,0,13,20,1.0,0.9879186112188144,0.9522829044377901,
reut2-008.sgm-943.txt,28,logEntropy,true,25,83,17,1,22,1.0,0.9526655756310092,0.8770580193070276,
reut2-008.sgm-970.txt,31,logEntropy,true,15,87,3,12,0,1.0,0.9665869265460421,0.9080064356120355,
reut2-009.sgm-111.txt,26,logEntropy,true,14,66,2,8,1,1.0,0.7396803633191984,0.7235768929008233,
reut2-009.sgm-141.txt,30,logEntropy,true,17,67,15,10,11,1.0,0.9395177759741918,0.8114178707849546,
reut2-009.sgm-181.txt,28,logEntropy,true,21,75,1,3,17,1.0,0.866025403784438,0.8660254037844379,
reut2-009.sgm-210.txt,27,logEntropy,true,13,68,6,9,7,1.0,0.9396167327222175,0.8874645917946286,
reut2-009.sgm-280.txt,25,logEntropy,true,20,60,2,17,7,1.0,0.9045156795191452,0.819289224142877,
reut2-009.sgm-369.txt,25,logEntropy,true,17,72,1,15,6,1.0,0.8160476678715431,0.7917792108515459,
reut2-009.sgm-407.txt,24,logEntropy,true,17,58,4,1,5,1.0,0.8242900820958736,0.8079832077269915,
reut2-009.sgm-444.txt,32,logEntropy,true,15,73,0,7,11,1.0,0.9943625384567983,0.9139897182107432,
reut2-009.sgm-478.txt,25,logEntropy,true,14,90,8,9,7,1.0,0.8839350721282867,0.8471899793375381,
reut2-009.sgm-535.txt,24,logEntropy,true,16,68,1,8,2,1.0,0.8670143550672534,0.8168508698695645,
reut2-009.sgm-590.txt,29,logEntropy,true,18,92,1,0,7,1.0,0.963624111659431,0.8864052604279173,
reut2-009.sgm-636.txt,31,logEntropy,true,15,92,0,2,8,1.0,0.8057468681679226,0.7950620891483268,
reut2-009.sgm-638.txt,28,logEntropy,true,17,47,8,1,15,1.0,0.912528409728894,0.711217988283081,
reut2-009.sgm-650.txt,25,logEntropy,true,18,70,14,5,2,1.0,0.9512601066182222,0.9318047756101154,
reut2-009.sgm-68.txt,29,logEntropy,true,18,70,14,0,1,1.0,0.9503637354953942,0.8152704315711707,
reut2-009.sgm-690.txt,24,logEntropy,true,15,78,12,11,1,1.0,0.8068046860660464,0.7839940131032245,
reut2-009.sgm-705.txt,31,logEntropy,true,21,73,7,17,13,1.0,0.8349826337246867,0.8102664571678025,
reut2-009.sgm-898.txt,26,logEntropy,true,18,86,11,9,1,1.0,0.9152188073976609,0.9010283795053232,
reut2-010.sgm-167.txt,29,logEntropy,true,20,72,6,9,5,1.0,0.9809872130102811,0.9793578868889876,
reut2-010.sgm-229.txt,26,logEntropy,true,20,104,15,13,4,1.0,0.9439500205364902,0.8795710687341749,
reut2-010.sgm-402.txt,25,logEntropy,true,16,64,8,0,4,1.0,0.9199878855938578,0.8083413007060395,
reut2-010.sgm-44.txt,25,logEntropy,true,14,35,1,5,3,1.0,0.9914738235741498,0.987257318114274,
reut2-010.sgm-524.txt,26,logEntropy,true,16,81,13,9,11,1.0,0.8786408721468939,0.8705447851842016,
reut2-010.sgm-54.txt,24,logEntropy,true,15,77,10,11,4,1.0,0.9998029937697857,0.9743324076474865,
reut2-010.sgm-581.txt,28,logEntropy,true,28,80,10,21,23,1.0,0.8321269083378262,0.6571349050438184,
reut2-010.sgm-582.txt,29,logEntropy,true,23,77,6,14,7,1.0,0.9855905091118272,0.9010544148726254,
reut2-010.sgm-642.txt,26,logEntropy,true,26,88,1,19,18,1.0,0.8911808596643298,0.8532407129562254,
reut2-010.sgm-675.txt,25,logEntropy,true,15,77,1,0,8,1.0,0.9022996436668527,0.806863365216989,
reut2-010.sgm-703.txt,29,logEntropy,true,17,72,11,5,1,1.0,0.9982984697398697,0.9601894289984036,
reut2-010.sgm-958.txt,26,logEntropy,true,14,80,1,9,4,1.0,0.9662866496934945,0.8218654479093164,
reut2-011.sgm-101.txt,25,logEntropy,true,18,82,12,13,6,1.0,0.8935721006466139,0.7759985845625214,
reut2-011.sgm-264.txt,24,logEntropy,true,19,79,10,0,9,1.0,0.9644076662069424,0.949413076777252,
reut2-011.sgm-37.txt,27,logEntropy,true,19,78,0,7,14,1.0,0.9355947006200916,0.8882973933391018,
reut2-011.sgm-447.txt,25,logEntropy,true,14,66,5,7,12,1.0,0.9404808049978395,0.7563641390786,
reut2-011.sgm-497.txt,30,logEntropy,true,29,90,20,22,21,1.0,0.9415142029877375,0.884276751315234,
reut2-011.sgm-599.txt,29,logEntropy,true,19,93,4,0,8,1.0,0.976020496694279,0.8806177062372704,
reut2-011.sgm-775.txt,25,logEntropy,true,20,87,0,2,10,1.0,0.9907051345874243,0.9610601287192951,
reut2-011.sgm-812.txt,27,logEntropy,true,19,58,4,2,16,1.0,0.9858224040599085,0.8518221687951673,
reut2-011.sgm-985.txt,23,logEntropy,true,16,49,8,9,0,1.0,0.9780610335940723,0.8878421967415716,
reut2-012.sgm-451.txt,31,logEntropy,true,28,83,0,14,1,1.0,0.8677121099174421,0.845075921966735,
reut2-012.sgm-641.txt,26,logEntropy,true,23,89,6,18,0,1.0,0.9999999999999981,0.9099574338113723,
reut2-012.sgm-69.txt,25,logEntropy,true,21,76,0,13,3,1.0,0.956014082595933,0.856348838577676,
reut2-013.sgm-240.txt,29,logEntropy,true,14,79,8,3,1,1.0,0.9921209828953842,0.9921209828953842,
reut2-013.sgm-245.txt,26,logEntropy,true,19,77,0,5,17,1.0,0.9172577364306841,0.89981372215785,
reut2-013.sgm-280.txt,28,logEntropy,true,13,88,11,1,9,1.0,0.9819217704921109,0.9000222580891493,
reut2-013.sgm-322.txt,29,logEntropy,true,16,90,13,0,9,1.0,0.9649276147738597,0.9309493362512589,
reut2-013.sgm-460.txt,24,logEntropy,true,13,73,0,4,5,1.0,0.9895089195979269,0.8742329858585725,
reut2-013.sgm-495.txt,23,logEntropy,true,16,44,5,9,3,1.0,0.8124380119725669,0.7355431907856246,
reut2-013.sgm-570.txt,24,logEntropy,true,26,91,0,11,6,1.0,0.8532407129562264,0.8532407129562254,
reut2-013.sgm-591.txt,30,logEntropy,true,14,92,8,6,2,1.0,0.9309493362512621,0.8944271909999157,
reut2-013.sgm-636.txt,27,logEntropy,true,16,87,13,0,9,1.0,0.9649276147738595,0.9374004435488029,
reut2-013.sgm-902.txt,23,logEntropy,true,14,64,6,0,9,1.0,0.9309493362512621,0.8164965809277254,
reut2-013.sgm-907.txt,31,logEntropy,true,20,91,2,16,15,1.0,0.8782215349036047,0.8617035421435898,
reut2-014.sgm-211.txt,27,logEntropy,true,14,65,1,5,9,1.0,0.9999999999999999,0.929042758726566,
reut2-014.sgm-29.txt,29,logEntropy,true,15,82,11,2,3,1.0,0.8224362126066491,0.7914518748937612,
reut2-014.sgm-433.txt,26,logEntropy,true,16,90,8,11,3,1.0,0.9074852129730306,0.8744746321952065,
reut2-014.sgm-614.txt,30,logEntropy,true,21,53,7,0,1,1.0,0.8983077494326862,0.8350631325392519,
reut2-014.sgm-823.txt,25,logEntropy,true,14,90,11,6,8,1.0,0.9607689228305251,0.8770580193070298,
reut2-014.sgm-863.txt,25,logEntropy,true,17,58,0,8,7,1.0,0.8286071693576331,0.7782106793656641,
reut2-015.sgm-102.txt,37,logEntropy,true,16,58,4,3,0,1.0,0.8968155076165383,0.8848094603890497,
reut2-015.sgm-138.txt,26,logEntropy,true,13,85,2,8,9,1.0,0.8523092424866306,0.826119282859615,
reut2-015.sgm-402.txt,28,logEntropy,true,19,97,2,5,6,1.0,0.9712545835318465,0.9148256663939236,
reut2-015.sgm-437.txt,22,logEntropy,true,13,35,2,3,6,1.0,0.8132658398243623,0.732304681022177,
reut2-015.sgm-449.txt,26,logEntropy,true,15,101,0,7,8,1.0,0.9888151576925298,0.9650087219350938,
reut2-015.sgm-452.txt,28,logEntropy,true,15,73,9,0,8,1.0,0.925005823788252,0.9249310663222932,
reut2-015.sgm-575.txt,25,logEntropy,true,19,83,11,0,12,1.0,0.9949601715913772,0.8153203858873319,
reut2-015.sgm-823.txt,28,logEntropy,true,18,79,4,3,1,1.0,0.9393015788428859,0.88539697887388,
reut2-015.sgm-986.txt,37,logEntropy,true,16,52,12,13,7,1.0,0.9526515544768333,0.9044920656852292,
reut2-016.sgm-17.txt,28,logEntropy,true,18,84,8,12,4,1.0,0.8366940579904165,0.7607241042940728,
reut2-016.sgm-213.txt,25,logEntropy,true,16,84,14,2,12,1.0,0.7215970712061575,0.6637727637647299,
reut2-016.sgm-219.txt,32,logEntropy,true,21,104,11,4,14,1.0,0.9999999999999992,0.8862024437909443,
reut2-016.sgm-356.txt,26,logEntropy,true,21,84,5,0,12,1.0,0.9999999999999991,0.9561666633233936,
reut2-016.sgm-366.txt,33,logEntropy,true,17,58,10,15,1,1.0,0.9119576120881825,0.7920219539401953,
reut2-016.sgm-422.txt,34,logEntropy,true,17,107,12,13,0,1.0,0.8082625382205647,0.7860041585315707,
reut2-016.sgm-563.txt,27,logEntropy,true,25,77,15,16,5,1.0,0.9961680240690954,0.9260409529107442,
reut2-016.sgm-595.txt,27,logEntropy,true,18,68,14,4,13,1.0,0.8871893118673441,0.8851361753505896,
reut2-016.sgm-67.txt,20,logEntropy,true,16,35,7,0,3,1.0,0.7977240352174648,0.7385489458759954,
reut2-016.sgm-855.txt,27,logEntropy,true,17,73,2,8,12,1.0,0.9284431513095108,0.9262734794210203,
reut2-016.sgm-93.txt,26,logEntropy,true,21,84,5,0,12,1.0,0.9999999999999991,0.9561666633233936,
reut2-017.sgm-134.txt,28,logEntropy,true,17,66,8,14,3,1.0,0.9766785339939132,0.860847781551387,
reut2-017.sgm-184.txt,29,logEntropy,true,20,70,0,16,18,1.0,0.9688125573122315,0.9243208307163726,
reut2-017.sgm-200.txt,29,logEntropy,true,18,79,1,14,5,1.0,0.9907343127787404,0.9678517929875033,
reut2-017.sgm-202.txt,26,logEntropy,true,14,99,0,8,4,1.0,0.9682458365518545,0.901387818865997,
reut2-017.sgm-205.txt,26,logEntropy,true,14,98,0,4,1,1.0,0.9999999999999987,0.9999999999999987,
reut2-017.sgm-244.txt,27,logEntropy,true,27,52,0,3,11,1.0,0.7450030324357502,0.738548945875995,
reut2-017.sgm-273.txt,24,logEntropy,true,27,52,0,3,11,1.0,0.7450030324357502,0.738548945875995,
reut2-017.sgm-334.txt,25,logEntropy,true,20,71,13,10,3,1.0,0.9720291758752434,0.7536221004595683,
reut2-017.sgm-365.txt,25,logEntropy,true,13,103,5,7,10,1.0,0.8794470152637046,0.871287154068842,
reut2-017.sgm-380.txt,26,logEntropy,true,26,58,18,7,0,1.0,0.9486832980505124,0.8366600265340749,
reut2-017.sgm-385.txt,28,logEntropy,true,17,109,4,1,14,1.0,0.8020258229860837,0.7647427619856765,
reut2-017.sgm-394.txt,24,logEntropy,true,14,79,1,5,11,1.0,0.9017685688731697,0.8958224436091076,
reut2-017.sgm-396.txt,27,logEntropy,true,14,79,1,5,11,1.0,0.9017685688731697,0.8958224436091076,
reut2-017.sgm-406.txt,25,logEntropy,true,16,51,0,7,3,1.0,0.9634973206133446,0.860982043353047,
reut2-017.sgm-42.txt,27,logEntropy,true,15,92,4,8,7,1.0,0.7645787565535613,0.7276737911548802,
reut2-017.sgm-428.txt,25,logEntropy,true,14,82,2,0,1,1.0,0.9381760719694988,0.9308801970440356,
reut2-017.sgm-429.txt,30,logEntropy,true,16,69,2,13,11,1.0,0.8941752516579174,0.863025253902277,
reut2-017.sgm-433.txt,23,logEntropy,true,17,62,0,8,13,1.0,0.9507265744427643,0.8680362865239396,
reut2-017.sgm-713.txt,24,logEntropy,true,15,77,3,0,7,1.0,0.8893925824096736,0.766914368387897,
reut2-017.sgm-74.txt,31,logEntropy,true,16,94,9,1,0,1.0,0.9724113350525797,0.8810107462523764,
reut2-017.sgm-778.txt,28,logEntropy,true,22,88,10,11,0,1.0,0.9191240069691152,0.7340251005991425,
reut2-017.sgm-905.txt,26,logEntropy,true,17,74,8,13,6,1.0,0.9029882859563797,0.8065655996947508,
reut2-017.sgm-934.txt,27,logEntropy,true,20,81,0,1,2,1.0,0.9354805154476294,0.9312134064418722,
reut2-017.sgm-990.txt,35,logEntropy,true,18,69,0,11,1,1.0,0.8890268531939963,0.860435528548237,
reut2-018.sgm-149.txt,30,logEntropy,true,15,82,3,4,2,1.0,0.7999120565742955,0.7700253466888758,
reut2-018.sgm-301.txt,26,logEntropy,true,19,89,5,8,17,1.0,0.9771951096016942,0.8932063884357598,
reut2-018.sgm-351.txt,32,logEntropy,true,29,77,27,3,20,1.0,0.9999999999999998,0.9720473181990462,
reut2-018.sgm-456.txt,26,logEntropy,true,14,69,1,12,4,1.0,0.8363558494076624,0.83031900983542,
reut2-018.sgm-459.txt,28,logEntropy,true,18,88,11,8,15,1.0,0.966429091343372,0.9632253930761873,
reut2-018.sgm-682.txt,23,logEntropy,true,12,70,5,6,4,1.0,0.9999999999999991,0.9775057652568332,
reut2-018.sgm-687.txt,28,logEntropy,true,17,50,11,8,12,1.0,0.9495625842189734,0.8835166912240728,
reut2-018.sgm-775.txt,32,logEntropy,true,19,90,5,9,16,1.0,0.956612123442578,0.952917262647625,
reut2-018.sgm-834.txt,25,logEntropy,true,17,82,1,7,10,1.0,0.9546732605874053,0.9220729515524461,
reut2-018.sgm-910.txt,26,logEntropy,true,18,65,1,7,4,1.0,0.9255854910601331,0.8508989306251372,
reut2-018.sgm-995.txt,31,logEntropy,true,18,80,0,1,4,1.0,0.8198628508463823,0.7319958042672886,
reut2-019.sgm-244.txt,27,logEntropy,true,21,81,18,16,11,1.0,0.8789072189490417,0.821032682807248,
reut2-019.sgm-246.txt,27,logEntropy,true,21,92,2,3,8,1.0,0.9706361886463786,0.8430142665161935,
reut2-019.sgm-261.txt,25,logEntropy,true,17,63,0,15,12,1.0,0.9128709291752776,0.9128709291752765,
reut2-019.sgm-33.txt,26,logEntropy,true,18,84,4,1,0,1.0,0.9939037331018094,0.9549118190494614,
reut2-019.sgm-483.txt,24,logEntropy,true,13,75,8,3,4,1.0,0.8943985233823395,0.857460720679908,
reut2-019.sgm-494.txt,25,logEntropy,true,14,80,3,2,8,1.0,0.9999999999999983,0.9574271077563364,
reut2-019.sgm-507.txt,27,logEntropy,true,14,84,11,9,6,1.0,0.9406641642372275,0.8761893413692868,
reut2-019.sgm-831.txt,28,logEntropy,true,18,75,6,0,13,1.0,0.9604297118587718,0.8928271399437292,
reut2-019.sgm-930.txt,25,logEntropy,true,15,70,8,11,1,1.0,0.8087064717287842,0.744511594665411,
reut2-019.sgm-957.txt,30,logEntropy,true,19,88,1,5,4,1.0,0.8752421245611238,0.764100481261002,
reut2-019.sgm-967.txt,26,logEntropy,true,13,70,3,1,5,1.0,0.9442545676923518,0.889074636724993,
reut2-020.sgm-350.txt,29,logEntropy,true,25,79,23,17,7,1.0,0.9047644885410198,0.8335100116375274,
reut2-020.sgm-631.txt,28,logEntropy,true,18,94,3,15,16,1.0,0.9299314731080502,0.8486274163269685,
reut2-020.sgm-779.txt,26,logEntropy,true,16,89,14,10,1,1.0,0.8010812432530034,0.7493428878059132,
reut2-021.sgm-276.txt,31,logEntropy,true,26,105,0,23,1,1.0,0.8760016751420674,0.8692219197107643,
reut2-021.sgm-367.txt,26,logEntropy,true,19,90,7,10,16,1.0,0.9914949907330736,0.9864980261117705,
reut2-021.sgm-422.txt,27,logEntropy,true,17,81,5,8,13,1.0,0.9303972812691583,0.8151571398588724,
reut2-021.sgm-437.txt,22,logEntropy,true,12,54,2,0,4,1.0,0.8517103052806144,0.7072484738329219,
reut2-021.sgm-472.txt,30,logEntropy,true,14,70,0,8,9,1.0,0.9942758128031778,0.9319275438970743,
reut2-021.sgm-574.txt,25,logEntropy,true,18,70,11,7,1,1.0,0.9688747309316222,0.832322103076223,
reut2-000.sgm-179.txt,28,logEntropy,true,20,78,13,10,11,1.0,0.94448129993645,0.9058979405089362,
reut2-000.sgm-199.txt,32,logEntropy,true,17,74,0,2,9,1.0,0.9796228680656557,0.9536072940369604,
reut2-000.sgm-245.txt,23,logEntropy,true,16,83,14,10,2,1.0,0.9721095109568216,0.9486506342454275,
reut2-000.sgm-274.txt,28,logEntropy,true,20,52,0,18,16,1.0,0.9193055546455488,0.8808177776841566,
reut2-000.sgm-275.txt,29,logEntropy,true,18,92,8,4,7,1.0,0.972641955612483,0.9678380183800291,
reut2-000.sgm-44.txt,27,logEntropy,true,23,78,17,18,1,1.0,0.9509918434096986,0.8956490839690675,
reut2-000.sgm-457.txt,30,logEntropy,true,18,98,0,5,1,1.0,0.846160365901949,0.7835654298187791,
reut2-000.sgm-861.txt,28,logEntropy,true,14,115,5,4,3,1.0,0.9690618795920242,0.9249340718243384,
reut2-000.sgm-888.txt,28,logEntropy,true,16,95,9,0,12,1.0,0.9924076258051108,0.9198994323359555,
reut2-001.sgm-18.txt,31,logEntropy,true,20,81,1,16,18,1.0,0.9957385022978152,0.8997567807006208,
reut2-001.sgm-271.txt,25,logEntropy,true,18,76,10,11,1,1.0,0.9939037331018097,0.8717112395361355,
reut2-001.sgm-477.txt,26,logEntropy,true,18,81,0,5,13,1.0,0.9874168850380948,0.862408271188643,
reut2-001.sgm-490.txt,23,logEntropy,true,16,77,12,6,5,1.0,0.9127175505548282,0.8568846393330222,
reut2-001.sgm-556.txt,28,logEntropy,true,17,85,0,10,3,1.0,0.8184013047813595,0.8105892467121624,
reut2-001.sgm-864.txt,27,logEntropy,true,22,69,6,20,14,1.0,0.9739522924947492,0.8763493979056998,
reut2-001.sgm-866.txt,29,logEntropy,true,16,108,14,1,0,1.0,0.9838423696922522,0.9436077694610466,
reut2-001.sgm-867.txt,28,logEntropy,true,21,81,1,16,6,1.0,0.9718722075431835,0.8962525508280141,
reut2-001.sgm-958.txt,28,logEntropy,true,22,98,0,10,17,1.0,0.9953359445271643,0.9318645938892789,
reut2-002.sgm-116.txt,24,logEntropy,true,14,88,7,5,6,1.0,0.970111298366048,0.9701112983660478,
reut2-002.sgm-202.txt,30,logEntropy,true,17,64,14,7,9,1.0,0.927535937514307,0.8882972340426678,
reut2-002.sgm-501.txt,27,logEntropy,true,17,80,15,2,12,1.0,0.8757360562643706,0.8608324731930566,
reut2-002.sgm-696.txt,29,logEntropy,true,14,101,12,3,6,1.0,0.7215577321003537,0.7208632716554717,
reut2-002.sgm-791.txt,27,logEntropy,true,25,89,0,5,1,1.0,0.8840707067895648,0.8776833365829763,
reut2-002.sgm-967.txt,27,logEntropy,true,18,75,9,1,4,1.0,0.9574271077563363,0.9128709291752753,
reut2-003.sgm-111.txt,27,logEntropy,true,14,76,6,0,12,1.0,0.8727186207628778,0.8727186207628773,
reut2-003.sgm-114.txt,32,logEntropy,true,16,79,13,8,12,1.0,0.9603876765064377,0.914472629757485,
reut2-003.sgm-260.txt,29,logEntropy,true,15,61,13,0,6,1.0,0.9199348209049075,0.8114395572091185,
reut2-003.sgm-266.txt,29,logEntropy,true,25,98,3,6,7,1.0,0.7088622503551525,0.6862061186509038,
reut2-003.sgm-283.txt,28,logEntropy,true,21,84,0,16,6,1.0,0.9614239936837543,0.8238207455794728,
reut2-003.sgm-439.txt,29,logEntropy,true,18,106,11,1,14,1.0,0.9581656514043483,0.9266912675227411,
reut2-003.sgm-550.txt,27,logEntropy,true,22,81,12,15,0,1.0,0.9203779778914525,0.8527490301148914,
reut2-003.sgm-563.txt,27,logEntropy,true,20,90,10,2,1,1.0,0.9983889243303569,0.987871081454287,
reut2-003.sgm-61.txt,34,logEntropy,true,19,87,12,7,15,1.0,0.9404684169026025,0.8665301606156706,
reut2-003.sgm-812.txt,29,logEntropy,true,16,79,3,7,10,1.0,0.8119177032280085,0.8040917726285072,
reut2-003.sgm-863.txt,29,logEntropy,true,25,100,11,18,15,1.0,0.9805835818550125,0.7861500921829012,
reut2-003.sgm-983.txt,31,logEntropy,true,19,76,4,6,0,1.0,0.8221192544932597,0.7915987839458657,
reut2-004.sgm-135.txt,28,logEntropy,true,20,78,9,18,2,1.0,0.7890493332226615,0.7783367378663957,
reut2-004.sgm-155.txt,25,logEntropy,true,17,80,0,11,1,1.0,0.858183306356446,0.8364438323097203,
reut2-004.sgm-16.txt,26,logEntropy,true,18,54,8,2,1,1.0,0.8725232574269532,0.8368248211836646,
reut2-004.sgm-26.txt,29,logEntropy,true,17,91,0,2,5,1.0,0.8878544372775357,0.8521341386758592,
reut2-004.sgm-265.txt,32,logEntropy,true,18,98,11,2,14,1.0,0.9947101312377292,0.991852975059492,
reut2-004.sgm-339.txt,28,logEntropy,true,14,87,1,12,9,1.0,0.8585231006181119,0.8585231006181118,
reut2-004.sgm-401.txt,29,logEntropy,true,19,81,12,1,15,1.0,0.9999999999999998,0.9198662110078004,
reut2-004.sgm-404.txt,25,logEntropy,true,16,74,7,12,11,1.0,0.9992030458906623,0.8596913516436064,
reut2-004.sgm-646.txt,26,logEntropy,true,16,58,7,14,10,1.0,0.8508740738196817,0.8198350042338711,
reut2-004.sgm-690.txt,27,logEntropy,true,20,73,3,2,7,1.0,0.8916945884376505,0.8140020674876426,
reut2-005.sgm-171.txt,28,logEntropy,true,21,77,0,16,10,1.0,0.925820099772551,0.8017837257372717,
reut2-005.sgm-270.txt,25,logEntropy,true,21,85,1,2,5,1.0,0.8933330930663461,0.8933330930663455,
reut2-005.sgm-38.txt,30,logEntropy,true,21,75,4,9,3,1.0,0.9230808029307573,0.903935613776394,
reut2-005.sgm-484.txt,27,logEntropy,true,14,33,12,2,0,1.0,0.8683580612073535,0.8294530106560954,
