name,time,formula,pos,sentences,terms,se1,se2,se3,str1,str2,str3
reut2-004.sgm-288.txt,25,count,true,13,76,0,6,7,1.0,0.9733285267845743,0.9176629354822469,
reut2-004.sgm-366.txt,31,count,true,13,64,0,9,10,1.0,0.8944271909999153,0.8164965809277265,
reut2-004.sgm-546.txt,26,count,true,18,61,16,2,12,1.0,0.9128709291752762,0.9128709291752761,
reut2-004.sgm-56.txt,24,count,true,13,55,11,6,0,1.0,0.8944271909999153,0.774596669241483,
reut2-004.sgm-566.txt,25,count,true,14,69,4,7,1,1.0,0.6546536707079771,0.5976143046671966,
reut2-004.sgm-620.txt,26,count,true,13,62,2,5,8,1.0,0.9660917830792952,0.8563488385776743,
reut2-004.sgm-792.txt,28,count,true,15,59,1,3,0,1.0,0.9682458365518544,0.8291561975888514,
reut2-004.sgm-950.txt,27,count,true,16,82,10,8,6,1.0,0.8164965809277265,0.7867957924694429,
reut2-004.sgm-965.txt,30,count,true,19,47,15,1,3,1.0,0.8660254037844387,0.8164965809277251,
reut2-005.sgm-149.txt,26,count,true,17,75,0,1,6,1.0,0.9999999999999993,0.8944271909999165,
reut2-005.sgm-177.txt,27,count,true,13,61,0,1,10,1.0,0.960768922830524,0.9607689228305235,
reut2-005.sgm-240.txt,23,count,true,16,55,5,11,0,1.0,0.9428090415820627,0.8819171036881974,
reut2-005.sgm-243.txt,28,count,true,13,83,11,7,3,1.0,0.9097176522946839,0.7427813527082074,
reut2-005.sgm-284.txt,28,count,true,14,86,4,3,5,1.0,0.866025403784438,0.8062257748298547,
reut2-005.sgm-506.txt,27,count,true,15,83,8,9,1,1.0,0.9999999999999993,0.9013878188659962,
reut2-005.sgm-56.txt,23,count,true,19,79,14,11,12,1.0,0.9999999999999981,0.9459053029269164,
reut2-005.sgm-642.txt,25,count,true,21,69,6,9,7,1.0,0.8017837257372732,0.801783725737273,
reut2-005.sgm-804.txt,24,count,true,18,51,14,0,6,1.0,0.9354143466934861,0.8660254037844382,
reut2-005.sgm-847.txt,26,count,true,13,30,4,8,0,1.0,0.8944271909999147,0.8164965809277269,
reut2-005.sgm-868.txt,25,count,true,14,89,9,8,7,1.0,0.7977240352174645,0.7687061147858059,
reut2-005.sgm-884.txt,26,count,true,16,68,8,7,1,1.0,0.8728715609439689,0.7559289460184544,
reut2-005.sgm-894.txt,25,count,true,24,85,0,22,14,1.0,0.9999999999999998,0.9636241116594311,
reut2-005.sgm-895.txt,26,count,true,20,70,7,0,10,1.0,0.9258200997725518,0.8864052604279189,
reut2-006.sgm-216.txt,26,count,true,15,54,5,10,11,1.0,0.9309493362512621,0.8164965809277266,
reut2-006.sgm-258.txt,24,count,true,17,63,0,3,9,1.0,0.9574271077563369,0.8660254037844387,
reut2-006.sgm-261.txt,35,count,true,20,72,1,9,14,1.0,0.9013878188659972,0.790569415042095,
reut2-006.sgm-284.txt,24,count,true,14,93,12,2,4,1.0,0.9258200997725516,0.899735410842437,
reut2-006.sgm-321.txt,26,count,true,13,54,2,0,10,1.0,0.9459053029269172,0.7947194142390267,
reut2-006.sgm-325.txt,26,count,true,13,80,3,0,1,1.0,0.8548504142651112,0.7071067811865469,
reut2-006.sgm-375.txt,35,count,true,16,57,7,5,1,1.0,0.8819171036881968,0.849836585598798,
reut2-006.sgm-59.txt,26,count,true,15,82,11,6,0,1.0,0.9660917830792963,0.9660917830792962,
reut2-006.sgm-592.txt,23,count,true,12,66,6,10,5,1.0,0.8451542547285165,0.8164965809277257,
reut2-006.sgm-605.txt,23,count,true,16,66,4,0,10,1.0,0.9258200997725514,0.8017837257372735,
reut2-006.sgm-926.txt,28,count,true,13,76,1,8,2,1.0,0.8744746321952065,0.8744746321952053,
reut2-006.sgm-969.txt,25,count,true,16,38,14,12,5,1.0,0.9999999999999998,0.9660917830792954,
reut2-007.sgm-104.txt,27,count,true,22,79,10,1,0,1.0,0.9636241116594307,0.8864052604279177,
reut2-007.sgm-173.txt,27,count,true,19,53,2,3,9,1.0,0.8944271909999157,0.8944271909999157,
reut2-007.sgm-185.txt,26,count,true,13,78,4,0,7,1.0,0.9819805060619661,0.9258200997725538,
reut2-007.sgm-202.txt,24,count,true,14,67,10,7,0,1.0,0.8164965809277279,0.6582805886043843,
reut2-007.sgm-218.txt,23,count,true,15,47,0,1,13,1.0,1.0,0.8563488385776751,
reut2-007.sgm-559.txt,35,count,true,18,88,0,8,1,1.0,0.9682458365518544,0.9013878188659985,
reut2-007.sgm-642.txt,26,count,true,15,76,0,8,11,1.0,0.9393364366277241,0.939336436627724,
reut2-007.sgm-764.txt,28,count,true,20,106,3,2,9,1.0,0.8819171036881969,0.8164965809277266,
reut2-008.sgm-105.txt,29,count,true,22,92,4,18,7,1.0,0.8728715609439709,0.8451542547285156,
reut2-008.sgm-106.txt,29,count,true,18,81,0,15,12,1.0,0.8819171036881976,0.7453559924999298,
reut2-008.sgm-161.txt,27,count,true,19,72,3,1,4,1.0,0.9534625892455939,0.8528028654224433,
reut2-008.sgm-185.txt,26,count,true,22,92,4,18,7,1.0,0.8728715609439709,0.8451542547285156,
reut2-008.sgm-186.txt,28,count,true,18,81,0,15,12,1.0,0.8819171036881976,0.7453559924999298,
reut2-008.sgm-238.txt,32,count,true,15,87,0,6,4,1.0,0.9574271077563392,0.9128709291752776,
reut2-008.sgm-241.txt,22,count,true,15,60,9,0,4,1.0,0.8819171036881973,0.8819171036881971,
reut2-008.sgm-313.txt,27,count,true,17,64,1,11,4,1.0,0.9607689228305223,0.9198662110077974,
reut2-008.sgm-32.txt,26,count,true,13,51,5,0,1,1.0,0.8583950752789535,0.8271701918685114,
reut2-008.sgm-324.txt,27,count,true,13,66,0,5,8,1.0,0.963624111659432,0.9636241116594318,
reut2-008.sgm-415.txt,28,count,true,19,81,1,9,3,1.0,0.9074852129730303,0.8744746321952067,
reut2-008.sgm-426.txt,25,count,true,15,76,4,8,7,1.0,0.9701425001453317,0.8744746321952058,
reut2-008.sgm-509.txt,29,count,true,13,69,4,11,5,1.0,0.9770084209183936,0.7071067811865482,
reut2-008.sgm-591.txt,26,count,true,16,71,0,1,7,1.0,0.7184212081071,0.5679618342470664,
reut2-008.sgm-597.txt,26,count,true,12,91,6,4,10,1.0,0.759554525312749,0.7337993857053432,
reut2-008.sgm-661.txt,25,count,true,16,71,0,1,7,1.0,0.7184212081071,0.5679618342470664,
reut2-008.sgm-901.txt,31,count,true,18,70,8,9,16,1.0,0.7745966692414833,0.7416198487095664,
reut2-008.sgm-962.txt,29,count,true,17,94,6,13,7,1.0,0.970142500145333,0.9074852129730313,
reut2-008.sgm-98.txt,25,count,true,17,83,5,0,12,1.0,0.9999999999999996,0.9354143466934851,
reut2-009.sgm-162.txt,26,count,true,18,42,5,0,10,1.0,0.894427190999915,0.8164965809277258,
reut2-009.sgm-224.txt,24,count,true,13,65,10,6,0,1.0,0.9074852129730305,0.840168050416806,
reut2-009.sgm-252.txt,25,count,true,12,71,1,7,3,1.0,0.9607689228305223,0.9198662110078001,
reut2-009.sgm-31.txt,28,count,true,15,56,7,4,0,1.0,0.8728715609439699,0.8728715609439694,
reut2-009.sgm-327.txt,32,count,true,12,71,8,9,3,1.0,0.9999999999999996,0.9074852129730306,
reut2-009.sgm-486.txt,24,count,true,18,47,11,13,0,1.0,0.9198662110077966,0.7844645405527328,
reut2-009.sgm-553.txt,24,count,true,20,65,4,16,2,1.0,0.9999999999999993,0.9534625892455919,
reut2-009.sgm-688.txt,24,count,true,14,77,10,0,1,1.0,0.7687061147858073,0.7687061147858071,
reut2-009.sgm-922.txt,27,count,true,18,64,1,0,3,1.0,0.9682458365518538,0.9354143466934854,
reut2-010.sgm-102.txt,27,count,true,17,86,15,10,1,1.0,0.9459053029269162,0.8271701918685106,
reut2-010.sgm-105.txt,30,count,true,29,82,4,0,10,1.0,0.9636241116594306,0.8017837257372726,
reut2-010.sgm-246.txt,27,count,true,18,77,9,14,15,1.0,0.797724035217466,0.7385489458759976,
reut2-010.sgm-263.txt,25,count,true,18,65,5,16,14,1.0,0.9999999999999978,0.9574271077563378,
reut2-010.sgm-296.txt,25,count,true,15,29,9,8,0,1.0,0.9486832980505137,0.921954445729289,
reut2-010.sgm-366.txt,26,count,true,14,73,12,0,8,1.0,0.9534625892455912,0.7977240352174656,
reut2-010.sgm-397.txt,28,count,true,27,54,24,19,22,1.0,0.8864052604279177,0.8451542547285141,
reut2-010.sgm-421.txt,27,count,true,21,74,4,18,5,1.0,0.8164965809277246,0.7867957924694434,
reut2-010.sgm-48.txt,28,count,true,12,79,0,2,7,1.0,0.9459053029269169,0.888523316638638,
reut2-010.sgm-530.txt,24,count,true,14,61,0,9,6,1.0,0.7071067811865496,0.6396021490668309,
reut2-010.sgm-604.txt,27,count,true,16,80,6,13,11,1.0,0.9660917830792969,0.9309493362512624,
reut2-010.sgm-605.txt,24,count,true,16,60,12,0,1,1.0,0.9682458365518541,0.9013878188659966,
reut2-010.sgm-626.txt,24,count,true,17,84,10,5,9,1.0,0.9574271077563408,0.9574271077563398,
reut2-010.sgm-648.txt,29,count,true,13,72,6,4,2,1.0,0.9682458365518547,0.9013878188659984,
reut2-011.sgm-13.txt,25,count,true,19,61,7,14,1,1.0,0.9534625892455935,0.9534625892455931,
reut2-011.sgm-148.txt,26,count,true,19,71,5,2,7,1.0,0.8864052604279192,0.8864052604279187,
reut2-011.sgm-180.txt,25,count,true,14,59,9,12,6,1.0,0.9309493362512622,0.8563488385776752,
reut2-011.sgm-260.txt,23,count,true,14,50,7,12,5,1.0,0.7608859102526822,0.7254762501100132,
reut2-011.sgm-272.txt,28,count,true,12,75,0,3,8,1.0,0.9733285267845755,0.9459053029269168,
reut2-011.sgm-437.txt,29,count,true,12,59,8,10,9,1.0,0.9176629354822464,0.8583950752789513,
reut2-011.sgm-591.txt,26,count,true,12,92,5,8,0,1.0,0.9176629354822453,0.888523316638637,
reut2-011.sgm-716.txt,24,count,true,13,59,3,0,1,1.0,0.9511897312113425,0.7559289460184548,
reut2-011.sgm-842.txt,30,count,true,14,62,10,0,6,1.0,0.8366600265340757,0.8366600265340753,
reut2-012.sgm-120.txt,22,count,true,14,47,7,11,1,1.0,1.0,0.9074852129730301,
reut2-012.sgm-380.txt,27,count,true,22,41,20,3,2,1.0,0.7405316311773553,0.718421208107101,
reut2-012.sgm-395.txt,23,count,true,18,75,3,0,4,1.0,0.9128709291752768,0.7637626158259738,
reut2-012.sgm-43.txt,28,count,true,16,49,5,1,0,1.0,0.7518094115561124,0.7223151185146157,
reut2-012.sgm-433.txt,26,count,true,15,79,1,7,5,1.0,0.9999999999999986,0.9660917830792954,
reut2-012.sgm-465.txt,24,count,true,16,45,6,2,10,1.0,0.8944271909999181,0.8563488385776759,
reut2-012.sgm-652.txt,25,count,true,20,83,5,18,17,1.0,0.7977240352174645,0.7071067811865471,
reut2-012.sgm-679.txt,31,count,true,18,69,9,6,0,1.0,0.8819171036881972,0.816496580927727,
reut2-012.sgm-719.txt,27,count,true,21,76,13,11,19,1.0,0.9128709291752783,0.7817359599705729,
reut2-012.sgm-769.txt,28,count,true,12,73,4,3,6,1.0,0.848528137423857,0.7211102550927979,
reut2-012.sgm-937.txt,31,count,true,12,67,6,7,10,1.0,0.9880235200593546,0.899735410842438,
reut2-013.sgm-257.txt,25,count,true,20,58,10,16,11,1.0,0.840168050416805,0.7276068751089986,
reut2-013.sgm-41.txt,27,count,true,12,78,5,0,2,1.0,0.9325048082403122,0.7801894976054928,
reut2-013.sgm-419.txt,27,count,true,18,92,2,3,0,1.0,0.9759000729485334,0.8728715609439708,
reut2-013.sgm-71.txt,30,count,true,15,64,1,7,10,1.0,0.9045340337332913,0.8257228238447721,
reut2-013.sgm-737.txt,30,count,true,18,61,16,6,13,1.0,0.9636241116594313,0.9258200997725506,
reut2-013.sgm-864.txt,26,count,true,12,48,3,0,7,1.0,0.7433919416750283,0.6282808624375424,
reut2-013.sgm-994.txt,32,count,true,23,85,10,16,2,1.0,0.9636241116594327,0.9258200997725511,
reut2-014.sgm-219.txt,24,count,true,25,75,0,15,16,1.0,0.9607689228305223,0.8770580193070294,
reut2-014.sgm-330.txt,26,count,true,16,79,5,0,2,1.0,0.9636241116594304,0.9258200997725519,
reut2-014.sgm-477.txt,26,count,true,20,88,1,0,2,1.0,0.8660254037844377,0.7637626158259728,
reut2-014.sgm-690.txt,33,count,true,25,106,21,9,4,1.0,0.9718253158075506,0.8819171036881973,
reut2-014.sgm-937.txt,23,count,true,13,68,1,2,0,1.0,0.9682458365518533,0.8660254037844385,
reut2-015.sgm-159.txt,24,count,true,15,67,1,4,8,1.0,0.9636241116594327,0.9258200997725512,
reut2-015.sgm-374.txt,30,count,true,14,101,8,4,10,1.0,0.7934920476158728,0.7200822998230952,
reut2-015.sgm-40.txt,33,count,true,14,74,12,0,8,1.0,0.9682458365518541,0.9354143466934856,
reut2-015.sgm-412.txt,24,count,true,18,56,10,12,8,1.0,0.6666666666666672,0.6666666666666669,
reut2-015.sgm-451.txt,23,count,true,14,101,8,4,10,1.0,0.7934920476158728,0.7200822998230952,
reut2-015.sgm-837.txt,21,count,true,16,53,4,8,9,1.0,0.8819171036881974,0.7453559924999305,
reut2-015.sgm-871.txt,24,count,true,16,53,4,8,9,1.0,0.8819171036881974,0.7453559924999305,
reut2-015.sgm-938.txt,26,count,true,19,63,17,11,14,1.0,0.8864052604279161,0.8451542547285158,
reut2-015.sgm-94.txt,23,count,true,13,60,0,3,4,1.0,0.9128709291752771,0.8498365855987974,
reut2-016.sgm-351.txt,29,count,true,20,83,4,7,12,1.0,0.8997354108424379,0.7559289460184547,
reut2-016.sgm-360.txt,37,count,true,17,69,0,7,6,1.0,0.9591663046625435,0.8485281374238558,
reut2-016.sgm-442.txt,23,count,true,14,52,0,1,2,1.0,0.9733285267845735,0.7947194142390253,
reut2-016.sgm-50.txt,24,count,true,12,93,4,0,10,1.0,0.9701425001453323,0.9074852129730295,
reut2-016.sgm-629.txt,25,count,true,19,58,3,1,8,1.0,0.8583950752789523,0.7608859102526813,
reut2-016.sgm-957.txt,29,count,true,15,97,7,4,5,1.0,0.951189731211341,0.8997354108424374,
reut2-017.sgm-125.txt,23,count,true,14,82,9,1,10,1.0,0.9999999999999996,0.9074852129730302,
reut2-017.sgm-153.txt,25,count,true,15,56,0,2,1,1.0,0.9013878188659985,0.86602540378444,
reut2-017.sgm-165.txt,30,count,true,24,83,6,0,18,1.0,0.9701425001453294,0.939336436627721,
reut2-017.sgm-176.txt,26,count,true,13,68,8,5,0,1.0,0.8528028654224407,0.7687061147858065,
reut2-017.sgm-240.txt,24,count,true,13,54,0,4,3,1.0,0.901387818865997,0.8660254037844376,
reut2-017.sgm-311.txt,28,count,true,19,79,3,11,4,1.0,0.7302967433402213,0.6831300510639736,
reut2-017.sgm-364.txt,27,count,true,13,74,0,6,5,1.0,0.9999999999999999,0.9309493362512631,
reut2-017.sgm-374.txt,24,count,true,13,38,9,4,10,1.0,0.999999999999997,0.8528028654224395,
reut2-017.sgm-418.txt,31,count,true,31,92,5,6,0,1.0,0.9607689228305248,0.960768922830523,
reut2-017.sgm-451.txt,25,count,true,21,90,9,15,10,1.0,0.8320502943378433,0.8086075400626405,
reut2-017.sgm-502.txt,29,count,true,13,54,4,2,1,1.0,0.8528028654224411,0.7977240352174654,
reut2-017.sgm-518.txt,28,count,true,12,67,6,10,0,1.0,0.8416254115301732,0.790569415042095,
reut2-017.sgm-573.txt,29,count,true,18,82,2,16,13,1.0,0.8971499589146117,0.6439209162167858,
reut2-017.sgm-653.txt,28,count,true,13,64,7,0,5,1.0,0.9258200997725502,0.8864052604279171,
reut2-017.sgm-811.txt,27,count,true,18,67,4,2,10,1.0,0.9486832980505133,0.9486832980505129,
reut2-017.sgm-848.txt,27,count,true,22,68,0,13,20,1.0,0.8451542547285168,0.8451542547285162,
reut2-017.sgm-93.txt,27,count,true,19,53,4,0,10,1.0,0.9574271077563395,0.9574271077563383,
reut2-018.sgm-185.txt,30,count,true,15,59,2,5,9,1.0,0.8366600265340758,0.806225774829855,
reut2-018.sgm-264.txt,24,count,true,12,72,10,0,7,1.0,0.9999999999999984,0.9636241116594304,
reut2-018.sgm-360.txt,27,count,true,17,62,0,10,12,1.0,0.9607689228305227,0.87705801930703,
reut2-018.sgm-426.txt,23,count,true,14,57,0,4,3,1.0,0.8528028654224415,0.7687061147858073,
reut2-018.sgm-448.txt,28,count,true,17,76,4,5,7,1.0,0.9258200997725512,0.845154254728517,
reut2-018.sgm-511.txt,26,count,true,14,93,4,3,2,1.0,0.9176629354822471,0.8583950752789522,
reut2-018.sgm-70.txt,39,count,true,26,64,21,6,8,1.0,0.7254762501100117,0.7254762501100109,
reut2-018.sgm-94.txt,24,count,true,15,64,0,11,1,1.0,0.8401680504168061,0.8043996665398443,
reut2-018.sgm-991.txt,26,count,true,15,83,6,13,11,1.0,0.9999999999999988,0.9428090415820634,
reut2-019.sgm-109.txt,28,count,true,15,58,2,1,6,1.0,0.9293203772845856,0.6030226891555259,
reut2-019.sgm-18.txt,26,count,true,14,61,0,5,12,1.0,0.9198662110078,0.9198662110077984,
reut2-019.sgm-542.txt,29,count,true,15,72,10,11,0,1.0,0.9074852129730304,0.8043996665398448,
reut2-019.sgm-851.txt,26,count,true,20,82,0,10,2,1.0,0.9999999999999998,0.9354143466934851,
reut2-019.sgm-917.txt,28,count,true,23,71,1,21,6,1.0,0.999999999999998,0.9607689228305228,
reut2-020.sgm-0.txt,27,count,true,32,85,22,5,0,1.0,0.8660254037844386,0.7745966692414842,
reut2-020.sgm-230.txt,30,count,true,26,59,15,3,17,1.0,0.7595545253127507,0.6504436355879917,
reut2-020.sgm-44.txt,27,count,true,13,57,8,7,11,1.0,0.7905694150420943,0.7500000000000008,
reut2-020.sgm-607.txt,24,count,true,15,59,0,6,2,1.0,0.9660917830792971,0.8164965809277265,
reut2-020.sgm-98.txt,24,count,true,20,60,0,1,17,1.0,0.9660917830792961,0.8164965809277246,
reut2-021.sgm-250.txt,30,count,true,17,66,15,14,11,1.0,0.767947647788304,0.6602252917735251,
reut2-021.sgm-320.txt,28,count,true,17,49,7,0,1,1.0,0.8660254037844392,0.707106781186548,
reut2-021.sgm-458.txt,22,count,true,21,51,19,0,17,1.0,0.8164965809277259,0.7745966692414842,
reut2-021.sgm-546.txt,27,count,true,14,79,0,2,3,1.0,0.9074852129730306,0.9074852129730303,
reut2-000.sgm-136.txt,32,count,true,15,82,0,4,5,1.0,0.9074852129730304,0.8401680504168055,
reut2-000.sgm-180.txt,26,count,true,15,81,4,10,13,1.0,0.9718253158075499,0.9718253158075497,
reut2-000.sgm-247.txt,27,count,true,16,76,0,4,11,1.0,0.8944271909999157,0.8062257748298554,
reut2-000.sgm-262.txt,30,count,true,14,92,0,4,8,1.0,0.8885233166386384,0.8583950752789524,
reut2-000.sgm-272.txt,32,count,true,14,70,11,8,6,1.0,1.0,0.9999999999999998,
reut2-000.sgm-287.txt,29,count,true,16,84,3,13,1,1.0,0.9999999999999988,0.8864052604279177,
reut2-000.sgm-301.txt,31,count,true,14,69,5,0,1,1.0,0.8790490729915325,0.8257228238447705,
reut2-000.sgm-305.txt,25,count,true,17,62,2,5,6,1.0,0.9636241116594342,0.9636241116594324,
reut2-000.sgm-330.txt,27,count,true,21,56,10,15,18,1.0,0.9428090415820641,0.881917103688199,
reut2-000.sgm-633.txt,29,count,true,15,101,3,1,6,1.0,1.0,0.9999999999999998,
reut2-000.sgm-659.txt,29,count,true,15,81,0,9,1,1.0,0.8997354108424349,0.8164965809277248,
reut2-001.sgm-131.txt,29,count,true,17,44,11,15,1,1.0,0.935414346693487,0.9013878188659973,
reut2-001.sgm-139.txt,30,count,true,13,99,8,3,1,1.0,0.9428090415820632,0.8819171036881961,
reut2-001.sgm-189.txt,30,count,true,21,73,11,0,12,1.0,0.9780192938436507,0.8846517369293818,
reut2-001.sgm-196.txt,23,count,true,18,64,4,11,0,1.0,0.9660917830792963,0.9309493362512631,
reut2-001.sgm-268.txt,30,count,true,24,68,12,5,7,1.0,0.9393364366277251,0.9074852129730283,
reut2-001.sgm-420.txt,26,count,true,22,89,0,5,10,1.0,0.8563488385776765,0.8563488385776761,
reut2-001.sgm-455.txt,31,count,true,18,84,7,8,5,1.0,0.9219544457292879,0.8062257748298541,
reut2-001.sgm-538.txt,31,count,true,24,78,8,22,14,1.0,0.9258200997725514,0.8451542547285172,
reut2-001.sgm-717.txt,27,count,true,22,80,4,17,0,1.0,0.9393364366277246,0.9074852129730301,
reut2-001.sgm-723.txt,34,count,true,26,119,7,2,4,1.0,0.894427190999915,0.8944271909999143,
reut2-001.sgm-807.txt,27,count,true,24,89,5,4,1,1.0,0.7817359599705713,0.781735959970571,
reut2-001.sgm-937.txt,28,count,true,18,81,0,13,16,1.0,0.901387818865998,0.8660254037844389,
reut2-002.sgm-256.txt,33,count,true,19,83,16,14,17,1.0,0.874474632195206,0.8744746321952056,
reut2-002.sgm-277.txt,36,count,true,18,86,1,4,0,1.0,0.9660917830792971,0.9660917830792966,
reut2-002.sgm-455.txt,25,count,true,15,57,13,2,12,1.0,0.9999999999999997,0.9999999999999983,
reut2-002.sgm-708.txt,28,count,true,13,84,3,8,1,1.0,0.9701425001453314,0.9074852129730304,
reut2-002.sgm-775.txt,30,count,true,19,66,0,5,4,1.0,0.9309493362512642,0.8944271909999166,
reut2-002.sgm-801.txt,25,count,true,15,69,2,5,0,1.0,0.9701425001453313,0.9701425001453301,
reut2-002.sgm-863.txt,25,count,true,19,69,17,10,0,1.0,0.9999999999999976,0.930949336251261,
reut2-002.sgm-923.txt,29,count,true,23,82,0,16,18,1.0,0.9534625892455931,0.9045340337332918,
reut2-003.sgm-110.txt,33,count,true,20,81,14,13,16,1.0,0.8944271909999151,0.8164965809277247,
reut2-003.sgm-154.txt,24,count,true,15,79,1,0,7,1.0,0.9574271077563388,0.9574271077563388,
reut2-003.sgm-286.txt,28,count,true,16,67,10,13,6,1.0,0.9789450103725618,0.8416254115301738,
reut2-003.sgm-396.txt,30,count,true,16,76,9,0,7,1.0,0.9701425001453311,0.8401680504168063,
reut2-003.sgm-428.txt,27,count,true,25,75,3,0,8,1.0,0.790569415042095,0.790569415042095,
reut2-003.sgm-644.txt,33,count,true,16,100,3,8,1,1.0,0.9701425001453332,0.9074852129730313,
reut2-003.sgm-814.txt,28,count,true,15,82,8,12,11,1.0,0.9258200997725493,0.8728715609439684,
reut2-003.sgm-83.txt,24,count,true,15,79,1,5,3,1.0,0.8980265101338745,0.647576125802733,
reut2-003.sgm-846.txt,25,count,true,17,78,9,0,12,1.0,0.8660254037844405,0.8291561975888512,
reut2-003.sgm-934.txt,27,count,true,20,59,7,2,9,1.0,0.845154254728518,0.7867957924694426,
reut2-003.sgm-990.txt,29,count,true,15,68,0,5,2,1.0,0.886405260427919,0.8864052604279189,
reut2-004.sgm-222.txt,33,count,true,19,70,8,4,15,1.0,0.8944271909999155,0.8062257748298536,
reut2-004.sgm-314.txt,24,count,true,13,69,10,0,7,1.0,0.9999999999999998,0.8744746321952054,
reut2-004.sgm-372.txt,28,count,true,14,61,12,1,8,1.0,0.7656414934887754,0.7427813527082069,
reut2-004.sgm-551.txt,25,count,true,22,89,5,11,19,1.0,0.9219544457292896,0.9219544457292888,
reut2-004.sgm-607.txt,32,count,true,18,78,6,1,2,1.0,0.9393364366277235,0.8744746321952055,
reut2-004.sgm-625.txt,27,count,true,16,75,6,12,10,1.0,0.9486832980505141,0.8366600265340757,
reut2-004.sgm-771.txt,26,count,true,15,55,11,10,2,1.0,0.8366600265340745,0.707106781186547,
reut2-004.sgm-80.txt,31,count,true,27,83,5,22,17,1.0,0.9574271077563357,0.8660254037844376,
reut2-004.sgm-823.txt,25,count,true,16,77,14,13,8,1.0,0.8164965809277256,0.8164965809277256,
reut2-004.sgm-901.txt,26,count,true,18,82,2,3,5,1.0,0.881917103688198,0.8498365855987988,
reut2-004.sgm-915.txt,25,count,true,17,65,7,0,12,1.0,0.8660254037844383,0.8291561975888492,
reut2-004.sgm-988.txt,25,count,true,14,67,7,8,12,1.0,0.9128709291752768,0.816496580927726,
reut2-005.sgm-168.txt,28,count,true,16,115,3,2,4,1.0,0.9999999999999998,0.9999999999999996,
reut2-005.sgm-233.txt,35,count,true,18,49,6,4,10,1.0,0.9999999999999997,0.999999999999998,
reut2-005.sgm-301.txt,30,count,true,20,107,1,9,14,1.0,0.9325048082403128,0.8846517369293807,
reut2-005.sgm-381.txt,24,count,true,18,63,7,9,0,1.0,0.7934920476158729,0.7698003589195003,
reut2-005.sgm-390.txt,26,count,true,20,74,0,11,2,1.0,0.816496580927726,0.7817359599705704,
reut2-005.sgm-60.txt,27,count,true,15,29,8,0,5,1.0,0.9534625892455936,0.9534625892455928,
reut2-005.sgm-701.txt,24,count,true,15,65,0,4,2,1.0,0.9354143466934846,0.8897565210026089,
reut2-005.sgm-710.txt,28,count,true,16,84,11,3,4,1.0,0.9380831519646862,0.9165151389911674,
reut2-005.sgm-751.txt,28,count,true,21,76,0,11,10,1.0,0.9309493362512634,0.8944271909999165,
reut2-005.sgm-768.txt,27,count,true,16,51,8,0,6,1.0,0.9759000729485325,0.8997354108424375,
reut2-005.sgm-785.txt,30,count,true,25,92,0,23,14,1.0,0.9999999999999998,0.963624111659431,
reut2-005.sgm-826.txt,33,count,true,15,90,5,2,11,1.0,0.9780192938436523,0.9555330859059092,
reut2-005.sgm-849.txt,25,count,true,21,85,12,16,4,1.0,0.935414346693487,0.935414346693486,
reut2-006.sgm-176.txt,30,count,true,21,85,0,4,18,1.0,0.9309493362512626,0.8563488385776753,
reut2-006.sgm-200.txt,28,count,true,15,54,13,11,8,1.0,0.9999999999999987,0.9759000729485325,
reut2-006.sgm-327.txt,28,count,true,17,79,1,12,7,1.0,0.901387818865997,0.9013878188659968,
reut2-006.sgm-387.txt,29,count,true,20,83,18,1,7,1.0,0.929320377284585,0.8528028654224415,
reut2-006.sgm-395.txt,26,count,true,15,83,8,1,9,1.0,0.9701425001453309,0.9393364366277233,
reut2-006.sgm-718.txt,27,count,true,15,65,0,9,4,1.0,0.9354143466934843,0.8291561975888494,
reut2-006.sgm-866.txt,35,count,true,18,69,13,5,7,1.0,0.8086075400626399,0.8086075400626395,
reut2-006.sgm-890.txt,25,count,true,14,74,0,5,7,1.0,0.894427190999917,0.8660254037844393,
reut2-006.sgm-927.txt,29,count,true,15,83,3,1,11,1.0,0.9393364366277239,0.9074852129730304,
reut2-006.sgm-958.txt,29,count,true,14,77,0,11,10,1.0,0.9682458365518547,0.9354143466934861,
reut2-007.sgm-32.txt,24,count,true,18,67,0,11,14,1.0,0.8164965809277258,0.7453559924999299,
reut2-007.sgm-42.txt,26,count,true,15,79,2,8,10,1.0,0.9660917830792963,0.9309493362512634,
reut2-007.sgm-709.txt,26,count,true,17,81,13,1,12,1.0,0.9718253158075523,0.9128709291752775,
reut2-007.sgm-732.txt,26,count,true,14,67,3,5,8,1.0,0.7302967433402223,0.7071067811865478,
reut2-007.sgm-74.txt,30,count,true,20,38,5,11,8,1.0,0.9574271077563401,0.9128709291752762,
reut2-007.sgm-916.txt,27,count,true,15,88,11,2,6,1.0,0.9660917830792941,0.8563488385776744,
reut2-007.sgm-939.txt,29,count,true,16,78,5,9,8,1.0,0.8271701918685113,0.7947194142390258,
reut2-008.sgm-108.txt,25,count,true,20,75,10,2,8,1.0,0.925820099772551,0.8451542547285171,
reut2-008.sgm-184.txt,22,count,true,15,58,8,5,11,1.0,0.9999999999999993,0.9198662110078,
reut2-008.sgm-187.txt,25,count,true,20,75,10,2,8,1.0,0.925820099772551,0.8451542547285171,
reut2-008.sgm-460.txt,28,count,true,17,81,7,14,13,1.0,0.9718253158075508,0.9718253158075496,
